timestamp,open,high,low,close,volume,EMA9,EMA21,VWAP,RSI,MACD,MACD_Signal,ATR,ROC,OBV
2025-06-26 01:30:00,107491.47,107890.59,107331.54,107647.36,4.99710803,107426.43666389101,107424.96335852233,107536.37345718483,57.49512605996732,-8.235504809563281,-26.470711929212307,234.37282343723456,0.3639763457796723,-4.916201960000002
2025-06-26 01:45:00,107649.75,107706.89,107544.5,107664.62,0.81117206,107474.07333111281,107446.7503259294,107537.45555303925,57.99167318893703,11.900207685044734,-18.7965280063609,229.23119319171775,0.3670895091340749,-4.105029900000003
2025-06-26 02:00:00,107716.71,107930.22,107716.71,107799.22,1.68865059,107539.10266489025,107478.79302357219,107541.97406463127,61.74486242928061,38.277757842530264,-7.381670836582669,231.82896510659546,0.4011324361058145,-2.4163793100000026
2025-06-26 02:15:00,107790.28,107851.34,107722.66,107730.58,0.75858069,107577.3981319122,107501.68274870198,107543.42533187183,58.85697719240818,53.03216029818577,4.70109539037102,224.46118188469526,0.5051257991248016,-3.1749600000000027
2025-06-26 02:30:00,107705.9,107808.77,107680.73,107680.73,0.54286402,107598.06450552976,107517.95977154725,107544.17726929662,56.7799292479376,60.01088404210168,15.763053120717153,217.5739546072176,0.435044578941422,-3.717824020000003
2025-06-26 02:45:00,107650.78,108057.47,107576.74,107990.87,2.25485696,107676.62560442381,107560.9516104975,107554.11220366922,65.04482456622392,89.53517319711682,30.51747713599709,236.37081499241603,0.6040010985395081,-1.4629670600000027
2025-06-26 03:00:00,107992.32,108263.03,107963.39,108093.11,1.73995879,107759.92248353906,107609.32964590682,107563.20657760868,67.26703398961595,119.80229235620936,48.37444018003955,240.8900424929577,0.523677113363713,0.2769917299999973
2025-06-26 03:15:00,108092.03,108122.03,107812.78,107911.46,1.16282094,107790.22998683125,107636.79604173347,107567.08973809922,59.972090511056,127.65998067337205,64.23154827870606,245.7728966006036,0.4538561294222142,-0.8858292100000027
2025-06-26 03:30:00,107919.41,107930.22,107805.16,107876.65,0.75342302,107807.513989465,107658.60094703043,107569.3101566869,58.659257411242535,129.58460849254334,77.30216032147352,237.15054684341746,0.4503552373059642,-1.6392522300000028
2025-06-26 03:45:00,107898.29,107912.78,107791.27,107878.39,1.32116784,107821.689191572,107678.58177002765,107573.14944730961,58.707915723769,129.75456352473702,87.79264096212623,228.89050778317298,0.54093283023595,-0.31808439000000277
2025-06-26 04:00:00,107880.85,107957.79,107744.78,107828.15,1.61429964,107822.98135325761,107692.17888184333,107576.96190915685,56.63515150729189,124.40128540436854,95.11436985057469,227.75618579866025,0.5547625801920033,-1.9323840300000028
2025-06-26 04:15:00,107808.06,107819.36,107752.72,107819.36,0.21006857,107822.2570826061,107703.74080167574,107577.43258985608,56.26088263439541,118.08824658751837,99.70914519796344,216.87574395589832,0.3100213953186294,-2.142452600000003
2025-06-26 04:30:00,107849.31,107934.82,107727.27,107798.29,1.27511902,107817.46366608488,107712.33618334158,107580.00541286754,55.317216637438186,110.11560082974029,101.79043632431882,216.20961938762008,0.14020780444591768,-3.417571620000003
2025-06-26 04:45:00,107705.9,107867.96,107695.5,107830.07,0.8055853,107819.9849328679,107723.03925758327,107581.83236166577,56.502308496285906,105.14950400151429,102.46224985975792,213.0846465742191,0.15367165183884146,-2.6119863200000033
2025-06-26 05:00:00,107746.89,107812.76,107718.49,107788.61,0.16393328,107813.70994629432,107729.0002341666,107582.13932616607,54.47252646623739,96.75305202495656,101.32041029279766,205.83431467606073,-0.009842371772263827,-2.7759196000000035
2025-06-26 05:15:00,107788.22,107807.38,107645.95,107645.95,0.62678344,107780.15795703547,107721.45021287871,107582.49946524897,48.07307539508322,77.69175145044574,96.59467852432729,202.66257791348548,-0.07855708193532854,-3.4027030400000036
2025-06-26 05:30:00,107668.25,107692.25,107528.72,107547.58,0.41049757,107733.64236562839,107705.64382988974,107582.37086694187,44.21574134925466,54.025128476685495,88.08076851479893,199.86739377680786,-0.12365257924978237,-3.8132006100000035
2025-06-26 05:45:00,107534.62,107630.36,107534.62,107578.48,0.33291711,107702.60989250272,107694.08348171794,107582.35928065193,45.689907312306666,37.332188785250764,77.93105256888931,192.4297227927505,-0.38187487516305724,-3.4802835000000036
2025-06-26 06:00:00,107558.81,107723.06,107558.81,107718.67,0.44974915,107705.82191400218,107696.31861974359,107582.9054391155,51.9003159483148,35.01148459639808,69.34713897439107,190.4168854504112,-0.3464050576396612,-3.0305343500000035
2025-06-26 06:15:00,107688.96,107767.79,107664.36,107696.78,0.23309964,107704.01353120175,107696.36056340326,107583.14142481709,50.92116118526733,31.04806696016749,61.687324571546355,184.20353648966707,-0.19894087245229336,-3.2636339900000033
2025-06-26 06:30:00,107722.68,107803.76,107719.61,107740.76,0.30751947,107711.36282496141,107700.39687582114,107583.5711706447,52.845998541384986,31.097377165860962,55.56933509040928,178.6875695975477,-0.12596794579735227,-2.9561145200000034
2025-06-26 06:45:00,107797.65,107797.65,107696.25,107752.48,0.19950027,107719.58625996913,107705.13170529195,107583.86940659855,53.37082361365377,31.71655322825245,50.79877871797792,173.16702891200816,-0.11671475631032638,-2.7566142500000033
2025-06-26 07:00:00,107805.05,107884.36,107770.82,107816.23,0.9061767,107738.91500797532,107715.2315502654,107585.71812326586,56.2248681466461,36.925690562289674,48.02416108684027,170.21795541829366,-0.011054627200780365,-1.8504375500000032
2025-06-26 07:15:00,107824.64,108086.18,107803.2,107974.72,1.85889942,107786.07600638026,107738.82140933217,107591.96512478485,62.38841858836632,53.22919484891463,49.06516783925515,178.27238717412953,0.14409286050297515,0.008461869999996763
2025-06-26 07:30:00,107990.85,108055.84,107908.88,107994.71,0.74558004,107827.8028051042,107762.0840084838,107594.54263245505,63.09423749318519,66.99063900683541,52.650262072771206,176.03578809026254,0.18221068256278722,0.7540419099999968
2025-06-26 07:45:00,108055.4,108088.17,107816.76,107854.07,0.31854083,107833.05624408337,107770.4463713489,107595.25031434723,55.2399670646529,65.78982586551865,55.2781748313207,182.84823179810118,0.022257242344366462,0.43550107999999677
2025-06-26 08:00:00,107846.63,108096.25,107846.63,108094.18,0.84305157,107885.2809952667,107799.87670122627,107598.82518509815,63.576475519825365,83.2533503175946,60.87320992857548,187.61764381252218,0.28349006448825387,1.2785526499999968
2025-06-26 08:15:00,108090.18,108164.78,107797.49,107871.05,3.32181799,107882.43479621338,107806.34700111479,107606.29963539085,53.5881058899421,78.18729853141122,64.33602764914264,200.45138354019872,0.20911144357962916,-2.043265340000003
2025-06-26 08:30:00,107832.67,107962.57,107714.83,107786.58,0.67660945,107863.26383697071,107804.55000101344,107607.30226409106,50.362337035537955,66.58879871567478,64.78658186244907,203.82914185875634,0.22222722259301417,-2.719874790000003
2025-06-26 08:45:00,107783.01,107810.21,107738.71,107738.71,0.69638819,107838.35306957658,107798.56454637586,107608.05017028582,48.577709904111394,52.92411881768203,62.41408925349566,194.37706029741662,0.14894242789079237,-3.416262980000003
2025-06-26 09:00:00,107756.46,107800.07,107281.23,107309.42,5.23479304,107732.56645566128,107754.09686034168,107595.79797445351,36.19188688840288,7.369693042142899,51.405210011225115,217.55298456188763,-0.37992485425228517,-8.651056020000002
2025-06-26 09:15:00,107317.58,107485.78,107317.58,107414.68,0.73857462,107668.98916452903,107723.24078212879,107594.75558515084,40.216867366301315,-20.008272372215288,37.122513534537035,214.61062852175286,-0.2619391220424657,-7.9124814000000026
2025-06-26 09:30:00,107430.03,107497.78,107407.84,107407.84,0.86643104,107616.75933162324,107694.56798375344,107593.50206536452,40.04011687404039,-41.77587180089904,21.34283646744982,205.7055836273421,-0.30900097604657534,-8.778912440000003
2025-06-26 09:45:00,107392.18,107392.18,107303.66,107329.58,0.73787202,107559.3234652986,107661.38725795767,107592.00329498052,37.98321964427386,-64.59714346949477,4.154840480060905,198.4537562253886,-0.3924735653415997,-9.516784460000002
2025-06-26 10:00:00,107311.85,107458.41,107247.14,107357.64,0.65358099,107518.98677223889,107633.77387087062,107590.83032123403,39.18944575433679,-79.50250282844354,-12.576628181639986,199.36920220928968,-0.4253441249058667,-8.863203470000002
2025-06-26 10:15:00,107368.0,107369.6,107288.62,107366.46,1.20000307,107488.48141779112,107609.47260988239,107588.7872927505,39.58719931921573,-89.57088975833904,-27.975480496979795,190.9128306229126,-0.5633355659546927,-7.663200400000002
2025-06-26 10:30:00,107377.94,107395.71,107316.83,107366.58,0.39534268,107464.1011342329,107587.39146352943,107588.1226966414,39.59298853601296,-96.42890356657153,-41.66616511089815,182.91048557841918,-0.5816303409676313,-7.267857720000002
2025-06-26 10:45:00,107385.58,107420.0,107316.91,107378.8,0.3050758,107447.04090738634,107568.42860320858,107587.6406948277,40.22120976618881,-99.72827160930319,-53.278586410579166,177.20902232281756,-0.44066023655853137,-6.962781920000002
2025-06-26 11:00:00,107370.19,107370.19,107326.19,107348.85,0.71551283,107427.40272590908,107548.46691200779,107586.35800905584,39.14665098697205,-103.5659158409544,-63.336052296654216,168.30909215690207,-0.6895190841912,-7.678294750000002
2025-06-26 11:15:00,107298.91,107301.66,107183.8,107213.97,0.21906421,107384.71618072726,107518.05810182526,107585.74659006763,34.65618679707627,-116.15203692454088,-73.89924922223156,168.0762998599807,-0.6091347029624739,-7.897358960000002
2025-06-26 11:30:00,107184.84,107244.96,107137.59,107137.59,0.36803029,107335.29094458181,107483.47009256842,107584.51380078122,32.390347956661316,-130.78227951796725,-85.27585528137871,163.7401355842685,-0.6021064960034962,-8.265389250000002
2025-06-26 11:45:00,107119.02,107386.64,107119.02,107317.15,0.72257115,107331.66275566546,107468.35008415309,107583.07758561434,41.99209097597832,-126.43044930462202,-93.50677408602738,171.16012589967755,-0.3912799772709476,-7.542818100000002
2025-06-26 12:00:00,107347.43,107432.67,107231.16,107291.03,0.43467121,107323.53620453237,107452.2300765028,107582.13688886414,41.07818630496607,-123.66373960125202,-99.53816718907231,173.32797404970023,-0.01713735849098748,-7.977489310000002
2025-06-26 12:15:00,107278.96,107278.96,107097.0,107216.37,0.56469865,107302.1029636259,107430.78825136619,107580.6126861281,38.49900207266839,-126.04259963877848,-104.83905367901356,174.80669018900727,-0.1846209475278404,-8.542187960000001
2025-06-26 12:30:00,107199.29,107320.91,107037.56,107311.93,2.03709529,107304.06837090073,107419.98295578745,107576.6335146817,43.39767261990556,-118.84697602555389,-107.64063814832164,182.55978374693572,-0.08929515759743749,-6.505092670000002
2025-06-26 12:45:00,107266.97,107277.98,107116.2,107133.27,0.45016591,107269.90869672058,107393.91814162495,107575.1872254275,37.399752590233874,-126.10707745648688,-111.3339260099547,183.50051347929715,-0.18290391148460441,-6.9552585800000015
2025-06-26 13:00:00,107121.94,107209.34,107024.85,107047.1,1.2460857,107225.34695737647,107362.38921965905,107570.46145898588,34.894752204768906,-137.2320335353579,-116.51354751503536,183.57119108791812,-0.28925747622618525,-8.20134428
2025-06-26 13:15:00,107025.35,107125.8,107020.11,107113.01,0.52272213,107202.87956590118,107339.71838150822,107568.75062719239,38.29892577158066,-139.12649161953595,-121.03613633593548,178.0082488673527,-0.2360606841279964,-7.678622150000001
2025-06-26 13:30:00,107057.47,107359.88,107009.92,107235.8,4.06711063,107209.46365272095,107330.27125591657,107559.3360657415,44.15707252929085,-129.23005289210414,-122.67491964716922,190.2905168053994,-0.12180699059241604,-3.6115115200000005
2025-06-26 13:45:00,107269.11,107289.95,106819.13,106984.55,5.70313642,107164.48092217676,107298.84205083323,107537.41473471982,36.51710348629629,-140.04646069377486,-126.14922785649036,210.3283370335846,-0.36715813549788223,-9.31464794
2025-06-26 14:00:00,106993.23,107153.76,106894.6,106986.98,3.16449004,107128.98073774143,107270.49095530294,107526.00798339001,36.63129951814103,-146.73103705470567,-130.26558969613342,213.81631295975635,-0.3370972301985628,-6.1501579
2025-06-26 14:15:00,107004.39,107281.38,106990.41,107281.38,1.058604,107159.46059019315,107271.48086845722,107524.32379083418,48.67678589261238,-126.81119190096797,-129.57471013710034,219.57229060548866,0.06287426909012277,-5.0915539
2025-06-26 14:30:00,107316.36,107724.02,107309.2,107649.75,5.64872702,107257.51847215452,107305.86897132474,107528.76828560534,59.14218526692353,-80.37369279873383,-119.73450666942703,235.5056984193823,0.47803950042184407,0.5571731199999999
2025-06-26 14:45:00,107654.55,107757.87,107395.25,107415.99,2.22496704,107289.21277772363,107315.87997393157,107527.21585269361,51.90862487016236,-61.722618655418046,-108.13212906662524,244.5852913894261,0.0921008431550885,-1.6677939200000003
2025-06-26 15:00:00,107402.5,107504.07,107332.46,107351.04,1.10515975,107301.57822217891,107319.07633993779,107526.01945411655,50.07598192749165,-51.58775864391646,-96.82325498208348,239.3727705758957,0.05593198238472943,-2.7729536700000006
2025-06-26 15:15:00,107351.04,107400.0,106903.19,106934.24,2.9477698,107228.11057774314,107284.09121812525,107515.49106868071,40.25433660565526,-76.30844941957912,-92.72029386958262,257.7611441061887,-0.26314078717642664,-5.720723470000001
2025-06-26 15:30:00,106936.71,107047.93,106551.78,106924.36,3.59282005,107167.36046219451,107251.38838011386,107502.9449066089,40.0537913824212,-95.59504818207643,-93.29524473208139,274.78891952717476,-0.36116208142001777,-9.313543520000001
2025-06-26 15:45:00,106953.28,107324.97,106953.28,107297.11,1.54922318,107193.31036975562,107255.5448910126,107501.07823395944,50.14520436038354,-79.88118626458163,-90.61243303858143,283.776139560948,0.15293101760078498,-7.764320340000001
2025-06-26 16:00:00,107308.8,107413.33,107142.88,107177.26,1.71417786,107190.10029580451,107248.42808273873,107497.86119610713,47.383227909455435,-76.22011283902975,-87.7339689986711,282.82427244945154,0.12159133689748619,-9.4784982
2025-06-26 16:15:00,107167.97,107298.97,107033.12,107289.95,0.90698902,107210.07023664362,107252.20280248974,107496.77401478332,50.16278958414621,-63.493629524542484,-82.88590110384538,281.61182441734826,0.16519001753381996,-8.571509180000001
2025-06-26 16:30:00,107252.47,107252.47,107067.17,107174.67,1.93633161,107202.9901893149,107245.15436589977,107493.21789362005,47.403989210687875,-61.99528926931089,-78.70777873693848,277.4095512446805,-0.05700521654149515,-10.507840790000001
2025-06-26 16:45:00,107172.52,107203.47,107014.16,107203.47,0.61781412,107203.08615145193,107241.3648780907,107492.20082172597,48.170883676604014,-57.817441043502185,-74.52971119825122,271.11672615577453,0.20462767754783118,-9.890026670000001
2025-06-26 17:00:00,107220.4,107442.33,107199.89,107340.05,1.71456392,107230.47892116156,107250.33625280972,107490.73293920424,51.762938417077464,-42.99003925923898,-68.22177681044877,269.06838857321935,0.3300121192317112,-8.175462750000001
2025-06-26 17:15:00,107325.15,107373.79,107251.14,107339.95,0.84505283,107252.37313692925,107258.48295709975,107490.01936486905,51.76010987979967,-30.891191260074265,-60.75565970037387,258.6099322465604,0.05459474887440153,-9.020515580000001
2025-06-26 17:30:00,107358.6,107377.8,107254.36,107289.16,1.62579785,107259.73050954341,107261.2717791816,107488.2070839382,50.25796849672636,-25.111624408746138,-53.62685264204833,248.95493708609197,-0.3349659427913177,-10.646313430000001
2025-06-26 17:45:00,107293.84,107345.26,107148.2,107199.2,2.98222484,107247.62440763474,107255.62889016508,107483.50178883549,47.62177596070925,-27.473597680131206,-48.3962016496649,245.24815586565666,-0.20182283848057272,-13.628538270000002
2025-06-26 18:00:00,107199.2,107598.68,107170.8,107562.91,1.68026454,107310.6815261078,107283.56353651371,107484.22358639381,57.36000199029966,0.0028460266767069697,-38.716392114396584,258.2932875895376,0.1973618513616728,-11.948273730000002
2025-06-26 18:15:00,107590.81,107590.81,107219.2,107322.73,1.65260858,107313.09122088624,107287.12412410337,107482.79261077834,50.66155834340108,2.3702837339951657,-30.499056944718237,266.38733847599923,0.36329804186198045,-13.600882310000003
2025-06-26 18:30:00,107309.34,107347.59,107177.88,107347.59,0.85570609,107319.990976709,107292.62102191214,107482.1751226276,51.29554829718675,6.181235969255795,-23.16299836192343,259.48181429914155,0.39582186884260606,-12.745176220000003
2025-06-26 18:45:00,107393.68,107404.81,107231.66,107404.81,0.35185796,107336.95478136721,107302.82001992012,107482.03010636666,52.79896671493214,13.661141726581263,-15.798170344222493,253.31525613491675,0.10037549007610463,-12.393318260000003
2025-06-26 19:00:00,107466.5,107505.66,107339.76,107370.32,0.96634844,107343.62782509378,107308.95638174556,107481.45796900302,51.761795243604254,16.614445191982668,-9.31564723698146,247.0713092681376,0.180131494311398,-13.359666700000002
2025-06-26 19:15:00,107367.37,107549.28,107367.37,107468.42,0.79041552,107368.58626007504,107323.45307431415,107481.40357838936,54.4995903457174,26.564589557252475,-2.139599878134674,242.41693003469945,0.16634363237190544,-12.569251180000002
2025-06-26 19:30:00,107552.67,107609.2,107525.67,107576.04,1.06250656,107410.07700806003,107346.41552210377,107481.93131821064,57.358811634603896,42.64262756930839,6.81684561135394,235.1571493179351,0.37450080322150314,-11.506744620000003
2025-06-26 19:45:00,107610.04,107675.53,107485.27,107541.32,1.61711617,107436.32560644802,107364.13411100343,107482.43112758062,56.13328064109935,51.98373851813085,15.850224192709323,231.95021008093937,0.3151483809246154,-13.123860790000002
2025-06-26 20:00:00,107519.22,107634.54,107461.6,107541.92,1.52970065,107457.44448515843,107380.29646454856,107482.90097620666,56.15071648100734,58.75772870858782,24.43172509588502,227.73519507515712,0.18806587103322137,-11.594160140000001
2025-06-26 20:15:00,107564.16,107642.69,107527.52,107619.09,1.63426,107489.77358812674,107402.00496777141,107484.04051693012,58.43882923947936,69.55139363036142,33.455658802780306,219.69482399836008,0.2600522918074766,-9.959900140000002
2025-06-26 20:30:00,107662.32,107950.09,107662.32,107950.09,2.49422576,107581.8368705014,107451.83087979219,107489.91708011721,66.51086426646387,103.61991864166339,47.48851077055693,227.64519371276293,0.6160268194848324,-7.465674380000002
2025-06-26 20:45:00,107956.64,108034.96,107705.9,107782.3,2.08043694,107621.92949640114,107481.87352708381,107492.96019508484,60.134916630213425,115.74597192810324,61.140003002066194,234.88910844756646,0.5439406264225907,-9.546111320000001
2025-06-26 21:00:00,107774.37,107819.38,107394.12,107416.06,1.46642518,107580.75559712091,107475.8904791671,107492.4001477815,49.07614320665649,94.71167211630382,67.85433682491372,248.48702927274095,-0.13652475560581787,-11.012536500000001
2025-06-26 21:15:00,107375.83,107438.96,107155.43,107317.37,1.85338149,107528.07847769673,107461.47952651554,107490.80376937732,46.5897887329917,69.27976574390777,68.13942260871254,250.99009861040327,-0.004994282199120897,-12.865917990000002
2025-06-26 21:30:00,107231.93,107247.82,106838.84,106993.43,3.06579368,107421.1487821574,107418.92956955958,107483.41144992417,39.513379951140095,22.723602452213527,59.05625857741274,267.2429487096601,-0.329918911081286,-15.931711670000002
2025-06-26 21:45:00,106949.83,107091.1,106948.9,107007.05,0.53778561,107338.32902572592,107381.48597232689,107482.17273914338,39.92652460985177,-12.924486764386529,44.66010950905289,258.31130951611374,-0.370337231637945,-15.393926060000002
2025-06-26 22:00:00,106972.23,107205.52,106970.09,107028.65,2.36722832,107276.39322058074,107349.40997484262,107477.04033879249,40.619232223172794,-38.98353687123745,27.93138023299482,256.6769302649633,-0.31821643076039335,-13.026697740000001
2025-06-26 22:15:00,107008.17,107245.45,106963.67,107178.92,2.07112069,107256.89857646459,107333.91088622056,107474.11753644714,45.34127501721732,-46.96856431252672,12.951391323890514,258.47000667460867,-0.26938146108410266,-10.955577050000002
2025-06-26 22:30:00,107176.15,107221.35,106961.94,106972.54,2.64234737,107200.02686117167,107301.05898747324,107467.92124404499,40.56965915056022,-69.15274747238436,-3.469436435364461,258.537149054994,-0.5609985271813315,-13.597924420000002
2025-06-26 22:45:00,106968.36,107105.06,106951.6,106991.76,1.29501686,107158.37348893734,107272.94089770294,107465.05566846339,41.19037185932393,-84.21223288284091,-19.617995724859753,251.03163840820815,-0.511022181985503,-12.302907560000001
2025-06-26 23:00:00,107002.34,107020.47,106869.28,106915.81,2.38963419,107109.86079114988,107240.47445245722,107459.02335002954,39.437497286112816,-101.10998090660723,-35.91639276120925,243.90009280762203,-0.5822008757143267,-14.692541750000002
2025-06-26 23:15:00,106915.09,107076.31,106915.09,106994.65,1.88016966,107086.81863291992,107218.1267749611,107455.0449015275,42.187785784374206,-106.90747601461771,-50.11460941189095,237.99437189279197,-0.5802316299087851,-12.812372090000002
2025-06-26 23:30:00,106997.28,107078.5,106941.21,106963.87,1.19578006,107062.22890633595,107195.01252269192,107452.38309229465,41.39737309207913,-112.68673883697193,-62.629035296907155,230.80120247187782,-0.913588863149629,-14.008152150000003
2025-06-26 23:45:00,106941.15,107001.74,106879.79,106979.63,1.29017659,107045.70912506877,107175.4322933563,107449.63493850964,41.99660218361835,-114.6732639674592,-73.03788103101758,223.02611658103024,-0.7447141135418323,-12.717975560000003
2025-06-27 00:00:00,106971.8,107161.88,106939.55,107024.65,0.7932558,107041.49730005502,107161.72481214209,107448.12139527123,43.765538929941535,-111.33150144612591,-80.69660511403924,222.97639396809964,-0.36438685239432866,-11.924719760000002
2025-06-27 00:15:00,107034.61,107195.83,107034.61,107183.8,0.49917203,107069.95784004402,107163.7316474019,107447.53035319931,49.615363399450366,-94.74884988159465,-83.50705406755033,219.27665154180735,-0.12446261029318222,-11.425547730000002
2025-06-27 00:30:00,107141.44,107181.6,106899.55,106899.55,0.88550818,107035.87627203522,107139.71513400173,107445.36527246107,41.34313976484221,-103.35219865717227,-87.47608298547472,223.91760500310684,-0.08774370538451763,-12.311055910000002
2025-06-27 00:45:00,106922.23,106938.84,106626.17,106626.17,1.15201644,106953.93501762819,107093.02921272884,107441.17602488551,35.25508195168244,-130.7230024140299,-96.12546687118576,230.2570617885991,-0.35593916475597137,-13.463072350000003
2025-06-27 01:00:00,106678.37,106950.45,106442.41,106884.16,2.31461865,106939.98001410256,107074.04110248077,107435.51105544704,43.683258890257704,-130.09724464616738,-102.9198224261821,250.09870023227012,-0.13500123565044564,-11.148453700000003
2025-06-27 01:15:00,106922.03,107074.06,106841.42,107017.85,1.3499823,106955.55401128206,107068.93282043707,107433.0482279196,47.49734062039468,-117.45965956141299,-105.82778985322828,248.85165021567937,-0.15028141727868916,-9.798471400000002
2025-06-27 01:30:00,107020.17,107126.91,107004.64,107048.32,0.59085026,106974.10720902566,107067.05892767006,107432.05786577883,48.35582430114859,-103.78919079630577,-105.42007004184379,239.8101037717026,0.07084061012294687,-9.207621140000002
2025-06-27 01:45:00,107039.44,107230.83,107039.44,107116.01,0.95180242,107002.48776722055,107071.5090251546,107430.752701977,50.30003603129263,-86.49615468923002,-101.63528697132104,236.35152493086665,0.11613043845619514,-8.255818720000002
2025-06-27 02:00:00,107104.01,107262.01,107079.55,107262.01,0.66824338,107054.39221377645,107088.82729559508,107430.2648729148,54.29657440224339,-60.31504486525955,-93.37123855010874,232.50213029294702,0.3238061798343922,-7.5875753400000026
2025-06-27 02:15:00,107266.81,107305.6,107193.88,107247.93,0.95424216,107093.09977102115,107103.2911778137,107429.51524257287,53.84687439480492,-40.23861927824328,-82.74471469573565,223.8748352720223,0.23672211647965466,-8.541817500000002
2025-06-27 02:30:00,107226.44,107294.38,107224.85,107294.38,0.29576816,107133.35581681693,107120.66288892155,107429.343259464,55.166116695158856,-20.34525314279017,-70.26482238514656,212.85020418116346,0.3089921858661334,-8.246049340000003
2025-06-27 02:45:00,107289.81,107295.25,107259.84,107295.25,0.32063695,107165.73465345355,107136.53444447413,107429.15850816925,55.191951054851366,-4.458026077772956,-57.103463123671844,200.17590388250917,0.29502812825207503,-7.925412390000003
2025-06-27 03:00:00,107301.25,107358.21,107182.11,107182.12,1.48050967,107169.01172276284,107140.67858588557,107427.5968400414,51.070899305171075,-0.9845800743787549,-45.87968651381323,198.45619646233035,0.14713432840004725,-9.405922060000002
